time	V(emisor)	V(n004)
3.759882812373631e-03	1.143450e+00	-9.976799e-02
3.779414062373631e-03	1.146838e+00	-9.830285e-02
3.798945312373630e-03	1.151419e+00	-9.536929e-02
3.818476562373630e-03	1.157193e+00	-9.096730e-02
3.838007812373629e-03	1.164160e+00	-8.509687e-02
3.849168526659343e-03	1.168539e+00	-8.114810e-02
3.860329240945057e-03	1.173139e+00	-7.685812e-02
3.871489955230771e-03	1.177960e+00	-7.222694e-02
3.882650669516486e-03	1.183002e+00	-6.725456e-02
3.893811383802200e-03	1.188265e+00	-6.194098e-02
3.904972098087914e-03	1.193749e+00	-5.628620e-02
3.916132812373628e-03	1.199454e+00	-5.029021e-02
3.922410714159342e-03	1.202699e+00	-4.682848e-02
3.928688615945056e-03	1.205967e+00	-4.330786e-02
3.934966517730770e-03	1.209257e+00	-3.972836e-02
3.941244419516484e-03	1.212571e+00	-3.608996e-02
3.947522321302199e-03	1.215908e+00	-3.239268e-02
3.953800223087912e-03	1.219267e+00	-2.863650e-02
3.960078124873627e-03	1.222650e+00	-2.482144e-02
3.974726562373626e-03	1.230522e+00	-1.581311e-02
3.980306919516483e-03	1.233523e+00	-1.233123e-02
3.985887276659341e-03	1.236505e+00	-8.844911e-03
3.991467633802198e-03	1.239469e+00	-5.354168e-03
3.997047990945054e-03	1.242414e+00	-1.858996e-03
4.002628348087911e-03	1.245340e+00	1.640604e-03
4.008208705230769e-03	1.248248e+00	5.144632e-03
4.013789062373626e-03	1.251137e+00	8.653088e-03
4.022159598087911e-03	1.255425e+00	1.391353e-02
4.030530133802197e-03	1.259603e+00	1.910024e-02
4.038900669516482e-03	1.263670e+00	2.421321e-02
4.047271205230768e-03	1.267628e+00	2.925245e-02
4.055641740945053e-03	1.271476e+00	3.421796e-02
4.064012276659339e-03	1.275213e+00	3.910974e-02
4.072382812373624e-03	1.278841e+00	4.392778e-02
4.086333705230767e-03	1.284596e+00	5.174920e-02
4.100284598087909e-03	1.289810e+00	5.904513e-02
4.114235490945052e-03	1.294485e+00	6.581557e-02
4.128186383802195e-03	1.298620e+00	7.206053e-02
4.142137276659338e-03	1.302214e+00	7.778000e-02
4.156088169516479e-03	1.305269e+00	8.297399e-02
4.170039062373622e-03	1.307784e+00	8.764249e-02
4.193058035587907e-03	1.310326e+00	9.371351e-02
4.216077008802193e-03	1.311162e+00	9.774329e-02
4.239095982016478e-03	1.310292e+00	9.973183e-02
4.262114955230763e-03	1.307716e+00	9.967913e-02
4.285133928445048e-03	1.303433e+00	9.758518e-02
4.308152901659334e-03	1.297445e+00	9.345000e-02
4.331171874873619e-03	1.289750e+00	8.727358e-02
4.343030133802190e-03	1.285272e+00	8.332820e-02
4.354888392730761e-03	1.280535e+00	7.898717e-02
4.366746651659333e-03	1.275537e+00	7.425048e-02
4.378604910587903e-03	1.270278e+00	6.911812e-02
4.390463169516474e-03	1.264759e+00	6.359011e-02
4.402321428445046e-03	1.258980e+00	5.766644e-02
4.414179687373617e-03	1.252939e+00	5.134711e-02
4.420457589159332e-03	1.249706e+00	4.790922e-02
4.426735490945045e-03	1.246447e+00	4.441069e-02
4.433013392730760e-03	1.243164e+00	4.085151e-02
4.439291294516473e-03	1.239857e+00	3.723168e-02
4.445569196302188e-03	1.236525e+00	3.355121e-02
4.451847098087902e-03	1.233169e+00	2.981009e-02
4.458124999873616e-03	1.229788e+00	2.600832e-02
4.461612723087901e-03	1.227911e+00	2.388368e-02
4.465100446302188e-03	1.226036e+00	2.175014e-02
4.468588169516473e-03	1.224162e+00	1.960771e-02
4.472075892730759e-03	1.222290e+00	1.745639e-02
4.475563615945044e-03	1.220418e+00	1.529616e-02
4.479051339159330e-03	1.218548e+00	1.312705e-02
4.482539062373616e-03	1.216679e+00	1.094904e-02
4.488816964159330e-03	1.213318e+00	7.005405e-03
4.495094865945044e-03	1.209989e+00	3.066177e-03
4.501372767730758e-03	1.206692e+00	-8.686486e-04
4.507650669516472e-03	1.203427e+00	-4.799072e-03
4.513928571302186e-03	1.200194e+00	-8.725093e-03
4.520206473087900e-03	1.196994e+00	-1.264671e-02
4.526484374873615e-03	1.193825e+00	-1.656393e-02
4.536249999873614e-03	1.188976e+00	-2.263414e-02
4.546015624873614e-03	1.184306e+00	-2.856491e-02
4.555781249873614e-03	1.179818e+00	-3.435623e-02
4.565546874873614e-03	1.175509e+00	-4.000812e-02
4.575312499873614e-03	1.171381e+00	-4.552056e-02
4.585078124873613e-03	1.167433e+00	-5.089356e-02
4.594843749873613e-03	1.163666e+00	-5.612711e-02
4.610189732016470e-03	1.158201e+00	-6.397421e-02
4.625535714159327e-03	1.153454e+00	-7.108221e-02
4.640881696302184e-03	1.149424e+00	-7.745112e-02
4.656227678445040e-03	1.146113e+00	-8.308095e-02
4.671573660587897e-03	1.143519e+00	-8.797169e-02
4.686919642730754e-03	1.141643e+00	-9.212334e-02
4.702265624873611e-03	1.140485e+00	-9.553590e-02
4.721796874873611e-03	1.140357e+00	-9.840019e-02
4.741328124873610e-03	1.141420e+00	-9.979720e-02
4.760859374873610e-03	1.143674e+00	-9.972693e-02
4.780390624873609e-03	1.147118e+00	-9.818937e-02
4.799921874873609e-03	1.151753e+00	-9.518453e-02
4.819453124873608e-03	1.157579e+00	-9.071241e-02
4.838984374873608e-03	1.164595e+00	-8.477300e-02
4.850145089159322e-03	1.168999e+00	-8.078813e-02
4.861305803445036e-03	1.173621e+00	-7.646421e-02
4.872466517730750e-03	1.178463e+00	-7.180125e-02
4.883627232016464e-03	1.183523e+00	-6.679923e-02
4.894787946302178e-03	1.188802e+00	-6.145817e-02
4.905948660587892e-03	1.194300e+00	-5.577807e-02
4.917109374873606e-03	1.200017e+00	-4.975891e-02
4.920597098087892e-03	1.201813e+00	-4.784390e-02
4.924084821302178e-03	1.203618e+00	-4.590828e-02
4.927572544516463e-03	1.205433e+00	-4.395202e-02
4.931060267730749e-03	1.207257e+00	-4.197515e-02
4.934547990945034e-03	1.209090e+00	-3.997765e-02
4.938035714159321e-03	1.210933e+00	-3.795954e-02
4.941523437373606e-03	1.212785e+00	-3.592080e-02
4.946406249873606e-03	1.215385e+00	-3.304115e-02
4.965937499873605e-03	1.225858e+00	-2.123909e-02
4.969425223087891e-03	1.227735e+00	-1.909015e-02
4.972912946302177e-03	1.229608e+00	-1.693465e-02
4.976400669516462e-03	1.231479e+00	-1.477258e-02
4.979888392730748e-03	1.233346e+00	-1.260393e-02
4.983376115945033e-03	1.235210e+00	-1.042872e-02
4.986863839159320e-03	1.237071e+00	-8.246934e-03
4.990351562373605e-03	1.238929e+00	-6.058579e-03
4.995234374873605e-03	1.241516e+00	-2.993883e-03
5.000000000000000e-03	1.244031e+00	-1.224647e-16
