time	V(n004)
3.039324107217605e-003	1.929897e+000
3.047694642931891e-003	1.979491e+000
3.056065178646176e-003	2.028364e+000
3.064435714360462e-003	2.076517e+000
3.072806250074747e-003	2.123950e+000
3.082571875074747e-003	2.177364e+000
3.092337500074747e-003	2.228947e+000
3.097220312574747e-003	2.253991e+000
3.102103125074747e-003	2.278503e+000
3.106985937574747e-003	2.302462e+000
3.111868750074747e-003	2.325844e+000
3.116751562574746e-003	2.348626e+000
3.121634375074746e-003	2.370788e+000
3.126517187574746e-003	2.392308e+000
3.131400000074746e-003	2.413166e+000
3.141165625074746e-003	2.452814e+000
3.150931250074746e-003	2.489584e+000
3.160696875074746e-003	2.523334e+000
3.170462500074745e-003	2.553937e+000
3.180228125074745e-003	2.581276e+000
3.189993750074745e-003	2.605247e+000
3.199759375074745e-003	2.625758e+000
3.209525000074744e-003	2.642732e+000
3.219290625074744e-003	2.656105e+000
3.233939062574744e-003	2.669302e+000
3.248587500074744e-003	2.674172e+000
3.263235937574743e-003	2.670671e+000
3.277884375074743e-003	2.658831e+000
3.287650000074743e-003	2.646351e+000
3.297415625074743e-003	2.630256e+000
3.307181250074742e-003	2.610606e+000
3.316946875074742e-003	2.587476e+000
3.326712500074742e-003	2.560956e+000
3.336478125074742e-003	2.531144e+000
3.346243750074742e-003	2.498155e+000
3.356009375074741e-003	2.462114e+000
3.365775000074741e-003	2.423159e+000
3.370657812574741e-003	2.402634e+000
3.375540625074741e-003	2.381437e+000
3.380423437574741e-003	2.359588e+000
3.385306250074741e-003	2.337107e+000
3.390189062574741e-003	2.314017e+000
3.395071875074741e-003	2.290339e+000
3.399954687574740e-003	2.266096e+000
3.409720312574740e-003	2.216006e+000
3.419485937574740e-003	2.163938e+000
3.434134375074740e-003	2.082563e+000
3.441807366146168e-003	2.038304e+000
3.449480357217597e-003	1.993509e+000
3.457153348289025e-003	1.948177e+000
3.464826339360453e-003	1.902309e+000
3.472499330431882e-003	1.855904e+000
3.480172321503310e-003	1.808963e+000
3.487845312574739e-003	1.761485e+000
3.492030580431881e-003	1.735619e+000
3.496215848289024e-003	1.709771e+000
3.500401116146167e-003	1.683940e+000
3.504586384003310e-003	1.658128e+000
3.508771651860452e-003	1.632332e+000
3.512956919717595e-003	1.606555e+000
3.517142187574738e-003	1.580795e+000
3.525512723289024e-003	1.529280e+000
3.533883259003309e-003	1.478578e+000
3.542253794717595e-003	1.428687e+000
3.550624330431880e-003	1.379608e+000
3.558994866146165e-003	1.331341e+000
3.567365401860451e-003	1.283886e+000
3.575735937574737e-003	1.237243e+000
3.589686830431879e-003	1.161799e+000
3.603637723289022e-003	1.091675e+000
3.617588616146164e-003	1.026871e+000
3.631539509003307e-003	9.673868e-001
3.645490401860449e-003	9.132222e-001
3.659441294717592e-003	8.643773e-001
3.673392187574735e-003	8.208522e-001
3.699898884003306e-003	7.589885e-001
3.726405580431876e-003	7.229683e-001
3.752912276860447e-003	7.127913e-001
3.779418973289018e-003	7.284577e-001
3.805925669717589e-003	7.699675e-001
3.832432366146160e-003	8.373205e-001
3.858939062574731e-003	9.305170e-001
