time	V(n005)
1.448922321389677e-004	1.136013e-001
1.455897767818248e-004	9.887736e-002
1.462873214246820e-004	8.400674e-002
1.469848660675391e-004	6.898945e-002
1.476824107103963e-004	5.382552e-002
1.483799553532534e-004	3.851493e-002
1.490774999961105e-004	2.305769e-002
1.494262723175391e-004	1.533777e-002
1.497750446389677e-004	7.619806e-003
1.501238169603963e-004	-9.619361e-005
1.504725892818248e-004	-7.810233e-003
1.508213616032534e-004	-1.552231e-002
1.511701339246820e-004	-2.323243e-002
1.515189062461105e-004	-3.094059e-002
1.523559598175391e-004	-4.947381e-002
1.531930133889677e-004	-6.774564e-002
1.540300669603963e-004	-8.575609e-002
1.548671205318248e-004	-1.035052e-001
1.557041741032534e-004	-1.209928e-001
1.565412276746820e-004	-1.382192e-001
1.573782812461105e-004	-1.551841e-001
1.587733705318248e-004	-1.827184e-001
1.601684598175391e-004	-2.084016e-001
1.615635491032534e-004	-2.322339e-001
1.629586383889677e-004	-2.542151e-001
1.643537276746820e-004	-2.743453e-001
1.657488169603963e-004	-2.926245e-001
1.671439062461105e-004	-3.090527e-001
1.697945758889677e-004	-3.328771e-001
1.724452455318248e-004	-3.472907e-001
1.750959151746820e-004	-3.522934e-001
1.777465848175391e-004	-3.478851e-001
1.803972544603963e-004	-3.340661e-001
1.830479241032534e-004	-3.108361e-001
1.856985937461106e-004	-2.781952e-001
1.868844196389677e-004	-2.610291e-001
1.880702455318248e-004	-2.426875e-001
1.892560714246820e-004	-2.231705e-001
1.904418973175391e-004	-2.024782e-001
1.916277232103963e-004	-1.806104e-001
1.928135491032534e-004	-1.575673e-001
1.939993749961106e-004	-1.333487e-001
1.946969196389677e-004	-1.188497e-001
1.953944642818248e-004	-1.041934e-001
1.960920089246820e-004	-8.937970e-002
1.967895535675391e-004	-7.440872e-002
1.974870982103963e-004	-5.928043e-002
1.981846428532534e-004	-4.399482e-002
1.988821874961106e-004	-2.855190e-002
2.013235937461106e-004	2.548227e-002
2.020908928532534e-004	4.249690e-002
2.028581919603963e-004	5.931582e-002
2.036254910675392e-004	7.593905e-002
