time	V(g1)	V(n002)
3.167283188066716e-05	2.603867e-01	-3.778082e+00
3.181931625566716e-05	2.729784e-01	-4.022517e+00
3.196580063066717e-05	2.832592e-01	-4.225039e+00
3.206345688066717e-05	2.887855e-01	-4.334654e+00
3.216111313066717e-05	2.932248e-01	-4.422731e+00
3.225876938066718e-05	2.965606e-01	-4.488447e+00
3.235642563066718e-05	2.987801e-01	-4.531188e+00
3.245408188066718e-05	2.998751e-01	-4.550553e+00
3.255173813066718e-05	2.998415e-01	-4.546366e+00
3.264939438066719e-05	2.986793e-01	-4.518672e+00
3.274705063066719e-05	2.963929e-01	-4.467737e+00
3.284470688066719e-05	2.929910e-01	-4.394048e+00
3.294236313066720e-05	2.884864e-01	-4.298304e+00
3.308884750566720e-05	2.797000e-01	-4.115356e+00
3.323533188066720e-05	2.685458e-01	-3.888693e+00
3.338181625566721e-05	2.551184e-01	-3.623005e+00
3.352830063066721e-05	2.395313e-01	-3.323709e+00
3.367478500566722e-05	2.219166e-01	-2.996793e+00
3.382126938066722e-05	2.024233e-01	-2.648644e+00
3.396775375566723e-05	1.812165e-01	-2.285883e+00
3.411423813066723e-05	1.584756e-01	-1.915173e+00
3.426072250566723e-05	1.343932e-01	-1.543052e+00
3.440720688066724e-05	1.091732e-01	-1.175759e+00
3.455369125566724e-05	8.302895e-02	-8.190793e-01
3.465134750566724e-05	6.519507e-02	-5.897819e-01
3.470017563066725e-05	5.618187e-02	-4.782063e-01
3.474900375566725e-05	4.711581e-02	-3.688917e-01
3.479783188066725e-05	3.800539e-02	-2.619853e-01
3.484666000566725e-05	2.885921e-02	-1.576235e-01
3.489548813066725e-05	1.968587e-02	-5.593264e-02
3.494431625566725e-05	1.049400e-02	4.297182e-02
3.499314438066725e-05	1.292250e-03	1.389853e-01
3.504197250566726e-05	-7.910714e-03	2.320143e-01
3.509080063066726e-05	-1.710623e-02	3.219763e-01
3.513962875566726e-05	-2.628565e-02	4.088003e-01
3.518845688066726e-05	-3.544033e-02	4.924263e-01
3.523728500566726e-05	-4.456165e-02	5.728054e-01
3.528611313066726e-05	-5.364104e-02	6.499001e-01
