time	V(vin)	V(vo)
1.460705915945915e-05	-4.961970e+00	-3.138921e-02
1.472424665945915e-05	-4.981217e+00	-2.419223e-02
1.484143415945915e-05	-4.993734e+00	-1.703508e-02
1.495862165945915e-05	-4.999522e+00	-9.917756e-03
1.507580915945915e-05	-4.998582e+00	-2.840257e-03
1.525996094517344e-05	-4.982854e+00	8.274444e-03
1.544411273088772e-05	-4.950882e+00	1.938916e-02
1.562826451660201e-05	-4.902666e+00	3.050390e-02
1.581241630231630e-05	-4.838204e+00	4.161864e-02
1.599656808803059e-05	-4.757499e+00	5.273341e-02
1.618071987374488e-05	-4.660549e+00	6.384819e-02
1.636487165945917e-05	-4.547354e+00	7.496299e-02
1.662435826660203e-05	-4.358752e+00	9.052717e-02
1.688384487374489e-05	-4.145234e+00	1.063967e-01
1.714333148088775e-05	-3.906801e+00	1.225715e-01
1.740281808803061e-05	-3.643453e+00	1.390516e-01
1.766230469517347e-05	-3.355190e+00	1.558371e-01
1.792179130231634e-05	-3.042012e+00	1.729278e-01
1.818127790945920e-05	-2.703918e+00	1.903239e-01
1.836542969517348e-05	-2.453983e+00	2.028583e-01
1.854958148088777e-05	-2.198038e+00	2.162985e-01
1.873373326660206e-05	-1.936083e+00	2.306444e-01
1.891788505231635e-05	-1.668116e+00	2.458960e-01
1.910203683803064e-05	-1.394139e+00	2.620535e-01
1.928618862374493e-05	-1.114152e+00	2.791166e-01
1.947034040945922e-05	-8.281533e-01	2.970856e-01
1.954567523088779e-05	-7.110662e-01	3.050775e-01
1.962101005231636e-05	-5.937454e-01	3.135780e-01
1.969634487374494e-05	-4.761911e-01	3.225871e-01
1.977167969517351e-05	-3.584032e-01	3.321049e-01
1.984701451660208e-05	-2.403816e-01	3.421312e-01
1.992234933803065e-05	-1.221265e-01	3.526660e-01
1.999768415945923e-05	-3.637713e-03	3.637095e-01
2.017346540945923e-05	2.723440e-01	3.930896e-01
2.029065290945923e-05	4.559223e-01	4.159470e-01
2.034924665945923e-05	5.474954e-01	4.292443e-01
2.040784040945923e-05	6.388828e-01	4.470100e-01
2.046643415945924e-05	7.300538e-01	4.761198e-01
2.052502790945924e-05	8.209774e-01	5.221755e-01
2.058362165945924e-05	9.116229e-01	5.833116e-01
2.064221540945924e-05	1.001960e+00	6.535422e-01
2.075940290945924e-05	1.181584e+00	8.061196e-01
2.086821987374496e-05	1.347419e+00	9.565908e-01
2.097703683803067e-05	1.511208e+00	1.106695e+00
2.108585380231639e-05	1.672951e+00	1.256433e+00
2.119467076660210e-05	1.832648e+00	1.405805e+00
2.130348773088782e-05	1.990299e+00	1.554810e+00
2.141230469517354e-05	2.145905e+00	1.703448e+00
2.152112165945925e-05	2.299464e+00	1.851719e+00
2.176386719517354e-05	2.635223e+00	2.176005e+00
2.200661273088783e-05	2.951406e+00	2.481860e+00
2.224935826660212e-05	3.248012e+00	2.769284e+00
2.249210380231641e-05	3.525042e+00	3.038277e+00
2.273484933803070e-05	3.782496e+00	3.288839e+00
2.297759487374499e-05	4.020373e+00	3.520970e+00
2.322034040945928e-05	4.238673e+00	3.734671e+00
2.378116630231644e-05	4.639393e+00	4.126045e+00
2.434199219517359e-05	4.890696e+00	4.369391e+00
2.490281808803074e-05	4.992582e+00	4.464707e+00
2.546364398088789e-05	4.945052e+00	4.411994e+00
2.602446987374505e-05	4.748104e+00	4.211251e+00
2.658529576660220e-05	4.401739e+00	3.862480e+00
2.714612165945935e-05	3.905958e+00	3.365679e+00
2.737212612374507e-05	3.671211e+00	3.130613e+00
2.759813058803079e-05	3.421337e+00	2.880588e+00
2.782413505231650e-05	3.156338e+00	2.615604e+00
2.805013951660222e-05	2.876212e+00	2.335659e+00
2.827614398088794e-05	2.580960e+00	2.040755e+00
2.850214844517366e-05	2.270581e+00	1.730891e+00
2.872815290945938e-05	1.945077e+00	1.406067e+00
2.884534040945938e-05	1.773622e+00	1.235039e+00
2.896252790945938e-05	1.600357e+00	1.062257e+00
2.907971540945938e-05	1.425283e+00	8.877222e-01
2.919690290945938e-05	1.248399e+00	7.114343e-01
2.931409040945939e-05	1.069706e+00	5.333932e-01
2.943127790945939e-05	8.892042e-01	3.535990e-01
2.954846540945939e-05	7.068925e-01	1.720516e-01
2.966565290945939e-05	5.242260e-01	-9.780806e-03
3.001721540945940e-05	-2.704177e-02	-5.581239e-01
3.011766183803083e-05	-1.851711e-01	-7.153018e-01
3.021810826660225e-05	-3.427256e-01	-8.718316e-01
3.031855469517368e-05	-4.997052e-01	-1.027713e+00
3.041900112374511e-05	-6.561100e-01	-1.182947e+00
3.051944755231654e-05	-8.119398e-01	-1.337533e+00
3.061989398088797e-05	-9.671948e-01	-1.491471e+00
3.072034040945940e-05	-1.121875e+00	-1.644760e+00
3.092960380231654e-05	-1.442771e+00	-1.963066e+00
3.113886719517367e-05	-1.754192e+00	-2.270861e+00
3.134813058803081e-05	-2.056136e+00	-2.568148e+00
3.155739398088794e-05	-2.348605e+00	-2.854924e+00
3.176665737374507e-05	-2.631597e+00	-3.131190e+00
3.197592076660221e-05	-2.905113e+00	-3.396947e+00
3.218518415945934e-05	-3.169154e+00	-3.652194e+00
3.226888951660219e-05	-3.269909e+00	-3.751447e+00
3.235259487374505e-05	-3.368238e+00	-3.844962e+00
3.243630023088790e-05	-3.464141e+00	-3.932742e+00
3.252000558803076e-05	-3.557619e+00	-4.014784e+00
3.260371094517361e-05	-3.648670e+00	-4.091090e+00
3.268741630231647e-05	-3.737294e+00	-4.161659e+00
3.277112165945932e-05	-3.823493e+00	-4.226491e+00
3.282971540945931e-05	-3.882151e+00	-4.172093e+00
3.288830915945931e-05	-3.939493e+00	-3.838516e+00
3.294690290945931e-05	-3.995500e+00	-3.195240e+00
3.300549665945931e-05	-4.050154e+00	-2.462698e+00
3.306409040945930e-05	-4.103435e+00	-1.817949e+00
3.312268415945930e-05	-4.155326e+00	-1.304801e+00
3.318127790945930e-05	-4.205809e+00	-9.232489e-01
3.323987165945930e-05	-4.254867e+00	-6.520117e-01
3.329846540945930e-05	-4.302483e+00	-4.648270e-01
3.335705915945929e-05	-4.348641e+00	-3.381007e-01
3.341565290945929e-05	-4.393325e+00	-2.532400e-01
3.347424665945929e-05	-4.436522e+00	-1.966225e-01
3.353284040945929e-05	-4.478214e+00	-1.587137e-01
3.359143415945928e-05	-4.518390e+00	-1.330397e-01
3.365002790945928e-05	-4.557034e+00	-1.152934e-01
3.370862165945928e-05	-4.594135e+00	-1.026504e-01
3.376721540945928e-05	-4.629679e+00	-9.327661e-02
3.382580915945927e-05	-4.663653e+00	-8.599013e-02
3.388440290945927e-05	-4.696048e+00	-8.003327e-02
3.394299665945927e-05	-4.726852e+00	-7.492238e-02
3.406018415945926e-05	-4.783645e+00	-6.612008e-02
3.423596540945926e-05	-4.856656e+00	-5.446319e-02
3.435315290945925e-05	-4.897195e+00	-4.712839e-02
3.447034040945925e-05	-4.931010e+00	-3.983664e-02
3.458752790945924e-05	-4.958101e+00	-3.258793e-02
3.470471540945924e-05	-4.978467e+00	-2.538226e-02
