time	V(vin)	V(vo)
1.317476934840462e-02	-4.200271e+00	4.303283e+00
1.374675595554748e-02	-4.619274e+00	4.298049e+00
1.431874256269034e-02	-4.883065e+00	4.292822e+00
1.489072916983320e-02	-4.991643e+00	4.287600e+00
1.546271577697606e-02	-4.945009e+00	4.282386e+00
1.603470238411892e-02	-4.743162e+00	4.277177e+00
1.660668899126178e-02	-4.386103e+00	4.271975e+00
1.717867559840464e-02	-3.873831e+00	4.266779e+00
1.741584077697607e-02	-3.623696e+00	4.264627e+00
1.765300595554750e-02	-3.357413e+00	4.262476e+00
1.789017113411893e-02	-3.074982e+00	4.260325e+00
1.812733631269036e-02	-2.776402e+00	4.258176e+00
1.836450149126180e-02	-2.461674e+00	4.256028e+00
1.860166666983323e-02	-2.130798e+00	4.253881e+00
1.883883184840466e-02	-1.783774e+00	4.251735e+00
1.897834077697609e-02	-1.576383e+00	4.250473e+00
1.911784970554752e-02	-1.366982e+00	4.249212e+00
1.925735863411895e-02	-1.155570e+00	4.247951e+00
1.939686756269038e-02	-9.421475e-01	4.246690e+00
1.953637649126181e-02	-7.267142e-01	4.245430e+00
1.967588541983324e-02	-5.092701e-01	4.244170e+00
1.981539434840467e-02	-2.898153e-01	4.242910e+00
2.020601934840468e-02	3.233885e-01	4.239386e+00
2.035947916983325e-02	5.648358e-01	4.238002e+00
2.051293899126183e-02	8.036018e-01	4.236618e+00
2.066639881269040e-02	1.039687e+00	4.235236e+00
2.081985863411897e-02	1.273090e+00	4.233853e+00
2.097331845554755e-02	1.503812e+00	4.232471e+00
2.112677827697612e-02	1.731853e+00	4.231089e+00
2.128023809840469e-02	1.957212e+00	4.229708e+00
2.154530506269041e-02	2.338816e+00	4.227324e+00
2.181037202697613e-02	2.698430e+00	4.224940e+00
2.207543899126185e-02	3.036055e+00	4.222558e+00
2.234050595554757e-02	3.351692e+00	4.220178e+00
2.260557291983328e-02	3.645340e+00	4.217798e+00
2.287063988411900e-02	3.916999e+00	4.215420e+00
2.313570684840472e-02	4.166668e+00	4.213044e+00
2.323336309840472e-02	4.249488e+00	4.212169e+00
2.333101934840472e-02	4.328309e+00	4.211294e+00
2.342867559840472e-02	4.403055e+00	4.210419e+00
2.352633184840473e-02	4.473658e+00	4.209544e+00
2.362398809840473e-02	4.540050e+00	4.208672e+00
2.372164434840473e-02	4.602170e+00	4.207809e+00
2.381930059840473e-02	4.659957e+00	4.206990e+00
2.391695684840473e-02	4.713359e+00	4.206313e+00
2.399779044270768e-02	4.754209e+00	4.206054e+00
2.406176532787462e-02	4.784367e+00	4.206393e+00
2.412786059255775e-02	4.813494e+00	4.207878e+00
2.419990214558310e-02	4.842877e+00	4.211969e+00
2.429603460656614e-02	4.878221e+00	4.222528e+00
2.439369085656614e-02	4.909570e+00	4.239023e+00
2.448452521584473e-02	4.934581e+00	4.258408e+00
2.458218146584473e-02	4.956988e+00	4.280672e+00
2.467983771584473e-02	4.974730e+00	4.301822e+00
2.477749396584474e-02	4.987789e+00	4.320458e+00
2.487515021584474e-02	4.996154e+00	4.336011e+00
2.497280646584474e-02	4.999817e+00	4.348396e+00
2.507046271584474e-02	4.998775e+00	4.357778e+00
2.516811896584474e-02	4.993028e+00	4.364463e+00
2.526577521584474e-02	4.982581e+00	4.368849e+00
2.536343146584474e-02	4.967445e+00	4.371396e+00
2.546108771584474e-02	4.947634e+00	4.372576e+00
2.555874396584475e-02	4.923167e+00	4.372825e+00
2.565640021584475e-02	4.894065e+00	4.372498e+00
2.575405646584475e-02	4.860358e+00	4.371855e+00
2.584457288719439e-02	4.825029e+00	4.371115e+00
2.594222913719439e-02	4.782540e+00	4.370247e+00
2.603988538719439e-02	4.735549e+00	4.369353e+00
2.613754163719439e-02	4.684102e+00	4.368449e+00
2.623519788719440e-02	4.628245e+00	4.367543e+00
2.633285413719440e-02	4.568033e+00	4.366635e+00
2.643051038719440e-02	4.503522e+00	4.365728e+00
2.652816663719440e-02	4.434772e+00	4.364821e+00
2.680718449433726e-02	4.209896e+00	4.362230e+00
2.708620235148012e-02	3.958136e+00	4.359641e+00
2.736522020862298e-02	3.679494e+00	4.357054e+00
2.764423806576585e-02	3.373969e+00	4.354468e+00
2.792325592290871e-02	3.041561e+00	4.351883e+00
2.820227378005157e-02	2.682271e+00	4.349301e+00
2.848129163719443e-02	2.296097e+00	4.346719e+00
2.864870235148015e-02	2.057705e+00	4.345171e+00
2.881611306576586e-02	1.815331e+00	4.343624e+00
2.898352378005158e-02	1.568975e+00	4.342077e+00
2.915093449433730e-02	1.318636e+00	4.340530e+00
2.931834520862301e-02	1.064315e+00	4.338984e+00
2.948575592290873e-02	8.060124e-01	4.337439e+00
2.965316663719444e-02	5.437272e-01	4.335894e+00
2.994613538719445e-02	8.460630e-02	4.333192e+00
3.023910413719445e-02	-3.752308e-01	4.330492e+00
3.039256395862303e-02	-6.164397e-01	4.329078e+00
3.054602378005160e-02	-8.548503e-01	4.327665e+00
3.069948360148017e-02	-1.090463e+00	4.326252e+00
3.085294342290875e-02	-1.323277e+00	4.324840e+00
3.100640324433732e-02	-1.553292e+00	4.323428e+00
3.115986306576590e-02	-1.780509e+00	4.322016e+00
3.131332288719447e-02	-2.004928e+00	4.320605e+00
3.157838985148018e-02	-2.384608e+00	4.318169e+00
3.184345681576591e-02	-2.742024e+00	4.315734e+00
3.210852378005162e-02	-3.077179e+00	4.313301e+00
3.237359074433734e-02	-3.390070e+00	4.310869e+00
3.263865770862306e-02	-3.680699e+00	4.308438e+00
3.290372467290878e-02	-3.949066e+00	4.306009e+00
3.316879163719449e-02	-4.195170e+00	4.303581e+00
3.374077824433736e-02	-4.615797e+00	4.298347e+00
3.431276485148022e-02	-4.881195e+00	4.293119e+00
3.488475145862309e-02	-4.991365e+00	4.287898e+00
3.545673806576596e-02	-4.946307e+00	4.282682e+00
3.602872467290882e-02	-4.746020e+00	4.277474e+00
3.660071128005168e-02	-4.390504e+00	4.272271e+00
3.717269788719455e-02	-3.879761e+00	4.267075e+00
3.740986306576598e-02	-3.630157e+00	4.264922e+00
3.764702824433742e-02	-3.364364e+00	4.262771e+00
3.788419342290885e-02	-3.082380e+00	4.260621e+00
3.812135860148028e-02	-2.784206e+00	4.258471e+00
3.835852378005171e-02	-2.469842e+00	4.256323e+00
3.859568895862314e-02	-2.139287e+00	4.254176e+00
3.883285413719458e-02	-1.792542e+00	4.252030e+00
3.897236306576601e-02	-1.585291e+00	4.250768e+00
3.911187199433744e-02	-1.376012e+00	4.249506e+00
3.925138092290887e-02	-1.164704e+00	4.248245e+00
3.939088985148029e-02	-9.513674e-01	4.246985e+00
3.953039878005173e-02	-7.360028e-01	4.245724e+00
3.966990770862316e-02	-5.186100e-01	4.244464e+00
3.980941663719459e-02	-2.991888e-01	4.243205e+00
4.000472913719459e-02	7.428509e-03	4.241442e+00
4.010238538719459e-02	1.611579e-01	4.240561e+00
4.020004163719459e-02	3.143766e-01	4.239680e+00
4.029769788719460e-02	4.670845e-01	4.238799e+00
4.039535413719460e-02	6.192816e-01	4.237918e+00
4.049301038719460e-02	7.709679e-01	4.237038e+00
4.059066663719460e-02	9.221435e-01	4.236158e+00
4.068832288719460e-02	1.072808e+00	4.235278e+00
4.089758628005175e-02	1.394550e+00	4.233392e+00
4.110684967290890e-02	1.707011e+00	4.231508e+00
4.131611306576604e-02	2.010191e+00	4.229624e+00
4.152537645862318e-02	2.304088e+00	4.227742e+00
4.173463985148033e-02	2.588705e+00	4.225860e+00
4.194390324433748e-02	2.864040e+00	4.223979e+00
4.215316663719462e-02	3.130094e+00	4.222099e+00
4.230662645862319e-02	3.315310e+00	4.220721e+00
4.246008628005177e-02	3.491856e+00	4.219343e+00
4.261354610148034e-02	3.659732e+00	4.217966e+00
4.276700592290892e-02	3.818938e+00	4.216589e+00
4.292046574433749e-02	3.969473e+00	4.215212e+00
4.307392556576606e-02	4.111338e+00	4.213836e+00
4.322738538719464e-02	4.244533e+00	4.212461e+00
4.332504163719464e-02	4.323600e+00	4.211586e+00
4.342269788719464e-02	4.398598e+00	4.210711e+00
4.352035413719464e-02	4.469457e+00	4.209836e+00
4.361801038719464e-02	4.536108e+00	4.208963e+00
4.371566663719464e-02	4.598491e+00	4.208099e+00
4.381332288719465e-02	4.656546e+00	4.207275e+00
4.391097913719465e-02	4.710218e+00	4.206579e+00
4.399034450058891e-02	4.750574e+00	4.206279e+00
4.405353100830716e-02	4.780593e+00	4.206523e+00
4.411882296245629e-02	4.809633e+00	4.207784e+00
4.418912800894157e-02	4.838641e+00	4.211314e+00
4.427954875422589e-02	4.872475e+00	4.220382e+00
4.437720500422589e-02	4.904601e+00	4.235967e+00
4.447127819794133e-02	4.931183e+00	4.255504e+00
4.456609283869049e-02	4.953617e+00	4.277059e+00
4.466374908869049e-02	4.972128e+00	4.298502e+00
4.476140533869049e-02	4.985960e+00	4.317602e+00
4.495671783869049e-02	4.999538e+00	4.346571e+00
4.505437408869049e-02	4.999270e+00	4.356430e+00
4.515203033869050e-02	4.994298e+00	4.363533e+00
4.524968658869050e-02	4.984625e+00	4.368268e+00
4.534734283869050e-02	4.970261e+00	4.371085e+00
4.544499908869050e-02	4.951219e+00	4.372458e+00
4.554265533869050e-02	4.927517e+00	4.372833e+00
4.564031158869050e-02	4.899178e+00	4.372593e+00
4.571878739988369e-02	4.873061e+00	4.372125e+00
4.579951353073110e-02	4.843106e+00	4.371496e+00
4.588494866377179e-02	4.808011e+00	4.370758e+00
4.597076326902283e-02	4.769273e+00	4.369983e+00
4.606841951902283e-02	4.720976e+00	4.369084e+00
4.616607576902283e-02	4.668235e+00	4.368179e+00
4.626373201902283e-02	4.611100e+00	4.367272e+00
4.636138826902284e-02	4.549626e+00	4.366365e+00
4.645904451902284e-02	4.483870e+00	4.365458e+00
4.655670076902284e-02	4.413893e+00	4.364551e+00
4.683571862616570e-02	4.185570e+00	4.361960e+00
4.711473648330856e-02	3.930607e+00	4.359371e+00
4.739375434045142e-02	3.649003e+00	4.356784e+00
4.767277219759428e-02	3.340760e+00	4.354198e+00
4.795179005473715e-02	3.005877e+00	4.351614e+00
4.823080791188000e-02	2.644353e+00	4.349031e+00
4.850982576902287e-02	2.256190e+00	4.346450e+00
4.867723648330858e-02	2.016775e+00	4.344902e+00
4.884464719759430e-02	1.773497e+00	4.343354e+00
4.901205791188001e-02	1.526355e+00	4.341808e+00
