time	V(vin)	V(vo)
1.216169238598236e-03	1.954986e-01	-9.070981e-01
1.225934863598236e-03	1.977180e-01	-9.351233e-01
1.235700488598236e-03	1.991933e-01	-9.557717e-01
1.245466113598236e-03	1.999189e-01	-9.689706e-01
1.255231738598236e-03	1.998920e-01	-9.746745e-01
1.264997363598236e-03	1.991127e-01	-9.728658e-01
1.274762988598237e-03	1.975840e-01	-9.635548e-01
1.284528613598237e-03	1.953117e-01	-9.467801e-01
1.294294238598237e-03	1.923043e-01	-9.226086e-01
1.304059863598237e-03	1.885731e-01	-8.911353e-01
1.313825488598237e-03	1.841321e-01	-8.524838e-01
1.323591113598237e-03	1.789981e-01	-8.068056e-01
1.333356738598237e-03	1.731904e-01	-7.542804e-01
1.343122363598237e-03	1.667308e-01	-6.951171e-01
1.352887988598237e-03	1.596437e-01	-6.295537e-01
1.362653613598237e-03	1.519558e-01	-5.578601e-01
1.372419238598237e-03	1.436959e-01	-4.803451e-01
1.382184863598237e-03	1.348951e-01	-3.973613e-01
1.391950488598237e-03	1.255867e-01	-3.093239e-01
1.401716113598237e-03	1.158056e-01	-2.167436e-01
1.411481738598237e-03	1.055886e-01	-1.201430e-01
1.421247363598237e-03	9.497419e-02	-1.950091e-02
1.431012988598237e-03	8.400233e-02	8.610816e-02
1.440778613598237e-03	7.271431e-02	1.971304e-01
1.450544238598237e-03	6.115260e-02	3.123429e-01
1.470075488598237e-03	3.738308e-02	5.495873e-01
1.489606738598237e-03	1.305128e-02	7.922059e-01
1.509137988598237e-03	-1.147683e-02	1.037462e+00
1.528669238598237e-03	-3.583231e-02	1.282096e+00
1.548200488598237e-03	-5.964884e-02	1.522602e+00
1.567731738598237e-03	-8.256820e-02	1.755439e+00
1.587262988598237e-03	-1.042456e-01	1.977142e+00
1.606794238598237e-03	-1.243552e-01	2.184398e+00
1.626325488598237e-03	-1.425942e-01	2.374105e+00
1.645856738598237e-03	-1.586886e-01	2.543420e+00
1.665387988598237e-03	-1.723961e-01	2.689801e+00
1.684919238598237e-03	-1.835106e-01	2.811053e+00
1.704450488598237e-03	-1.918649e-01	2.905357e+00
1.723981738598237e-03	-1.973335e-01	2.971297e+00
1.743512988598237e-03	-1.998339e-01	3.007887e+00
1.763044238598237e-03	-1.993286e-01	3.014579e+00
1.782575488598237e-03	-1.958253e-01	2.991275e+00
1.802106738598237e-03	-1.893766e-01	2.938329e+00
1.821637988598237e-03	-1.800794e-01	2.856542e+00
1.841169238598237e-03	-1.680737e-01	2.747146e+00
1.860700488598237e-03	-1.535401e-01	2.611791e+00
1.880231738598237e-03	-1.366970e-01	2.452518e+00
1.899762988598237e-03	-1.177979e-01	2.271726e+00
1.919294238598237e-03	-9.712697e-02	2.072142e+00
1.938825488598237e-03	-7.499518e-02	1.856777e+00
1.958356738598237e-03	-5.173540e-02	1.628882e+00
1.977887988598236e-03	-2.769747e-02	1.391905e+00
1.997419238598236e-03	-3.242938e-03	1.149442e+00
2.016950488598236e-03	2.126037e-02	9.052007e-01
2.036481738598235e-03	4.544390e-02	6.629761e-01
2.056012988598235e-03	6.894390e-02	4.267199e-01
2.065778613598235e-03	8.032659e-02	3.121653e-01
2.075544238598234e-03	9.140693e-02	2.007931e-01
2.085309863598234e-03	1.021433e-01	9.301898e-02
2.095075488598234e-03	1.124951e-01	-1.159209e-02
2.104841113598234e-03	1.224236e-01	-1.139443e-01
2.114606738598234e-03	1.318913e-01	-2.136927e-01
2.124372363598233e-03	1.408626e-01	-3.092315e-01
