time	V(vin)	V(vo)
1.179453865422369e-02	-2.678045e+00	4.246473e+00
1.207355651136654e-02	-3.037587e+00	4.241113e+00
1.235257436850940e-02	-3.370273e+00	4.235759e+00
1.263159222565225e-02	-3.676103e+00	4.230413e+00
1.291061008279511e-02	-3.955077e+00	4.225073e+00
1.318962793993797e-02	-4.207195e+00	4.219739e+00
1.346864579708082e-02	-4.432457e+00	4.214413e+00
1.399877972565225e-02	-4.753198e+00	4.204311e+00
1.452891365422368e-02	-4.940381e+00	4.194233e+00
1.505904758279512e-02	-4.994007e+00	4.184179e+00
1.558918151136655e-02	-4.914074e+00	4.174149e+00
1.611931543993798e-02	-4.700584e+00	4.164144e+00
1.664944936850941e-02	-4.353535e+00	4.154162e+00
1.717958329708084e-02	-3.872929e+00	4.144205e+00
1.741674847565227e-02	-3.622714e+00	4.139758e+00
1.765391365422370e-02	-3.356357e+00	4.135316e+00
1.789107883279513e-02	-3.073857e+00	4.130879e+00
1.812824401136657e-02	-2.775216e+00	4.126446e+00
1.836540918993800e-02	-2.460433e+00	4.122019e+00
1.860257436850943e-02	-2.129508e+00	4.117596e+00
1.883973954708086e-02	-1.782442e+00	4.113177e+00
1.897924847565229e-02	-1.575030e+00	4.110580e+00
1.911875740422372e-02	-1.365611e+00	4.107985e+00
1.925826633279515e-02	-1.154183e+00	4.105392e+00
1.939777526136658e-02	-9.407473e-01	4.102800e+00
1.953728418993802e-02	-7.253036e-01	4.100210e+00
1.967679311850944e-02	-5.078518e-01	4.097621e+00
1.981630204708087e-02	-2.883919e-01	4.095034e+00
2.020692704708088e-02	3.248114e-01	4.087799e+00
2.036038686850945e-02	5.662525e-01	4.084960e+00
2.051384668993803e-02	8.050091e-01	4.082124e+00
2.066730651136660e-02	1.041081e+00	4.079289e+00
2.082076633279517e-02	1.274469e+00	4.076456e+00
2.097422615422375e-02	1.505172e+00	4.073625e+00
2.112768597565232e-02	1.733190e+00	4.070796e+00
2.128114579708090e-02	1.958524e+00	4.067969e+00
2.153226186850947e-02	2.319875e+00	4.063348e+00
2.178337793993805e-02	2.661834e+00	4.058731e+00
2.203449401136662e-02	2.984401e+00	4.054120e+00
2.228561008279520e-02	3.287576e+00	4.049514e+00
2.253672615422377e-02	3.571359e+00	4.044914e+00
