time	V(n004)
1.981148884003342e-03	-1.134577e-01
1.988821875074770e-03	-6.613316e-02
2.013235937574770e-03	8.403853e-02
2.020908928646198e-03	1.312473e-01
2.028581919717627e-03	1.778681e-01
2.036254910789055e-03	2.239008e-01
2.043927901860483e-03	2.693454e-01
2.051600892931912e-03	3.142020e-01
2.059273884003341e-03	3.584705e-01
2.066946875074769e-03	4.021510e-01
2.081595312574768e-03	4.822881e-01
2.091360937574768e-03	5.334344e-01
2.101126562574768e-03	5.825288e-01
2.106009375074768e-03	6.062475e-01
2.110892187574768e-03	6.293834e-01
2.115775000074768e-03	6.519146e-01
2.120657812574768e-03	6.738194e-01
2.125540625074768e-03	6.950770e-01
2.130423437574767e-03	7.156670e-01
2.135306250074767e-03	7.355697e-01
2.145071875074767e-03	7.732382e-01
2.154837500074767e-03	8.079385e-01
2.164603125074767e-03	8.395383e-01
2.174368750074766e-03	8.679168e-01
2.184134375074766e-03	8.929659e-01
2.193900000074766e-03	9.145900e-01
2.203665625074766e-03	9.327066e-01
2.213431250074766e-03	9.472466e-01
2.223196875074765e-03	9.581546e-01
2.237845312574765e-03	9.676194e-01
2.252493750074765e-03	9.687407e-01
2.267142187574765e-03	9.615091e-01
2.281790625074764e-03	9.459867e-01
2.291556250074764e-03	9.310954e-01
2.301321875074764e-03	9.126338e-01
2.311087500074764e-03	8.906726e-01
2.320853125074763e-03	8.652954e-01
2.330618750074763e-03	8.365993e-01
2.340384375074763e-03	8.046936e-01
2.350150000074763e-03	7.697003e-01
2.359915625074763e-03	7.317529e-01
2.364798437574762e-03	7.117164e-01
2.369681250074762e-03	6.909965e-01
2.374564062574762e-03	6.696130e-01
2.379446875074762e-03	6.475865e-01
2.384329687574762e-03	6.249380e-01
2.389212500074762e-03	6.016890e-01
2.394095312574762e-03	5.778618e-01
2.398978125074762e-03	5.534792e-01
2.408743750074761e-03	5.031415e-01
2.418509375074761e-03	4.508684e-01
2.433157812574761e-03	3.692688e-01
2.440133259003332e-03	3.290400e-01
2.447108705431903e-03	2.883646e-01
2.454084151860475e-03	2.472427e-01
2.461059598289046e-03	2.056742e-01
2.468035044717618e-03	1.636593e-01
2.475010491146189e-03	1.211978e-01
2.481985937574760e-03	7.828972e-02
2.485473660789046e-03	5.684733e-02
2.488961384003331e-03	3.540216e-02
2.492449107217617e-03	1.395423e-02
2.495936830431902e-03	-7.496477e-03
2.499424553646188e-03	-2.894996e-02
2.502912276860474e-03	-5.040621e-02
2.506400000074759e-03	-7.186523e-02
2.513375446503331e-03	-1.148234e-01
2.520350892931902e-03	-1.573568e-01
2.527326339360473e-03	-1.994655e-01
2.534301785789045e-03	-2.411494e-01
2.541277232217616e-03	-2.824085e-01
2.548252678646187e-03	-3.232429e-01
2.555228125074758e-03	-3.636525e-01
2.567086384003330e-03	-4.311676e-01
2.578944642931901e-03	-4.954320e-01
2.590802901860472e-03	-5.564459e-01
2.602661160789043e-03	-6.142090e-01
2.614519419717614e-03	-6.687216e-01
2.626377678646185e-03	-7.199835e-01
2.638235937574757e-03	-7.679948e-01
2.659859821503328e-03	-8.442294e-01
2.681483705431898e-03	-9.036284e-01
2.703107589360469e-03	-9.461919e-01
2.724731473289041e-03	-9.719199e-01
2.746355357217612e-03	-9.808124e-01
2.767979241146182e-03	-9.728694e-01
2.789603125074753e-03	-9.480909e-01
2.804251562574753e-03	-9.212459e-01
2.818900000074753e-03	-8.868033e-01
2.833548437574752e-03	-8.449946e-01
2.848196875074752e-03	-7.961183e-01
2.860752678646180e-03	-7.479929e-01
2.873308482217609e-03	-6.960710e-01
2.885864285789037e-03	-6.403526e-01
2.898420089360465e-03	-5.808377e-01
2.910975892931894e-03	-5.175262e-01
2.923531696503322e-03	-4.504183e-01
2.936087500074750e-03	-3.795138e-01
2.943760491146179e-03	-3.352884e-01
2.951433482217607e-03	-2.905422e-01
2.959106473289036e-03	-2.452754e-01
2.966779464360464e-03	-1.994880e-01
2.974452455431892e-03	-1.531798e-01
2.982125446503321e-03	-1.063510e-01
2.989798437574749e-03	-5.900156e-02
3.009329687574749e-03	6.118508e-02
3.017002678646177e-03	1.085129e-01
3.024675669717606e-03	1.553076e-01
3.032348660789034e-03	2.015693e-01
3.040021651860462e-03	2.472979e-01
3.047694642931891e-03	2.924934e-01
3.055367634003319e-03	3.371558e-01
3.063040625074748e-03	3.812852e-01
3.077689062574747e-03	4.624191e-01
3.087454687574747e-03	5.143307e-01
3.097220312574747e-03	5.642677e-01
3.102103125074747e-03	5.884358e-01
3.106985937574747e-03	6.120391e-01
3.111868750074747e-03	6.350554e-01
3.116751562574746e-03	6.574624e-01
3.121634375074746e-03	6.792389e-01
3.126517187574746e-03	7.003640e-01
3.131400000074746e-03	7.208175e-01
3.141165625074746e-03	7.596325e-01
3.150931250074746e-03	7.955354e-01
3.160696875074745e-03	8.283894e-01
3.170462500074745e-03	8.580690e-01
3.180228125074745e-03	8.844610e-01
3.189993750074745e-03	9.074646e-01
3.199759375074745e-03	9.269921e-01
3.209525000074744e-03	9.429690e-01
3.219290625074744e-03	9.553344e-01
3.233939062574744e-03	9.670116e-01
3.248587500074744e-03	9.703601e-01
3.263235937574743e-03	9.653511e-01
3.277884375074743e-03	9.520277e-01
3.287650000074743e-03	9.385800e-01
3.297415625074743e-03	9.215376e-01
3.307181250074742e-03	9.009659e-01
3.316946875074742e-03	8.769430e-01
3.326712500074742e-03	8.495609e-01
3.336478125074742e-03	8.189239e-01
3.346243750074742e-03	7.851491e-01
3.356009375074741e-03	7.483654e-01
3.365775000074741e-03	7.087133e-01
3.370657812574741e-03	6.878585e-01
3.375540625074741e-03	6.663442e-01
3.380423437574741e-03	6.441910e-01
3.385306250074741e-03	6.214200e-01
3.390189062574741e-03	5.980530e-01
3.395071875074740e-03	5.741123e-01
3.399954687574740e-03	5.496209e-01
3.409720312574740e-03	4.990796e-01
3.419485937574740e-03	4.466226e-01
3.434134375074740e-03	3.647857e-01
3.441109821503311e-03	3.244602e-01
3.448085267931882e-03	2.836995e-01
3.455060714360453e-03	2.425037e-01
3.462036160789025e-03	2.008728e-01
3.469011607217596e-03	1.588067e-01
3.475987053646167e-03	1.163055e-01
3.482962500074739e-03	7.336923e-02
3.497610937574738e-03	-1.674251e-02
3.512259375074738e-03	-1.067219e-01
3.519932366146166e-03	-1.538097e-01
3.527605357217595e-03	-2.002673e-01
3.535278348289023e-03	-2.460949e-01
3.542951339360452e-03	-2.912923e-01
3.550624330431880e-03	-3.358596e-01
3.558297321503309e-03	-3.797968e-01
3.565970312574737e-03	-4.231038e-01
3.579223660789022e-03	-4.961002e-01
3.592477009003308e-03	-5.645440e-01
3.605730357217593e-03	-6.284352e-01
3.618983705431878e-03	-6.877739e-01
3.632237053646164e-03	-7.425601e-01
3.645490401860449e-03	-7.927937e-01
3.658743750074735e-03	-8.384747e-01
3.673392187574735e-03	-8.811819e-01
3.688040625074734e-03	-9.165411e-01
3.702689062574734e-03	-9.443111e-01
3.717337500074734e-03	-9.643166e-01
3.731985937574733e-03	-9.764410e-01
3.746634375074733e-03	-9.806201e-01
3.761282812574733e-03	-9.768349e-01
3.775931250074732e-03	-9.651090e-01
3.790579687574732e-03	-9.455096e-01
3.805228125074732e-03	-9.181533e-01
3.819876562574731e-03	-8.832128e-01
3.834525000074731e-03	-8.409239e-01
3.849173437574731e-03	-7.915897e-01
3.861729241146159e-03	-7.430875e-01
3.874285044717588e-03	-6.908172e-01
3.886840848289016e-03	-6.347790e-01
3.899396651860444e-03	-5.749727e-01
3.911952455431873e-03	-5.113985e-01
3.924508259003301e-03	-4.440563e-01
3.937064062574729e-03	-3.729461e-01
3.944039509003300e-03	-3.327216e-01
3.951014955431872e-03	-2.920496e-01
3.957990401860443e-03	-2.509300e-01
3.964965848289014e-03	-2.093628e-01
3.971941294717585e-03	-1.673481e-01
3.978916741146156e-03	-1.248857e-01
3.985892187574728e-03	-8.197572e-02
4.000540625074728e-03	8.124834e-03
4.005423437574727e-03	3.825179e-02
4.010306250074727e-03	6.827006e-02
4.015189062574727e-03	9.817965e-02
4.020071875074727e-03	1.279805e-01
4.024954687574727e-03	1.576728e-01
4.029837500074727e-03	1.872563e-01
4.034720312574727e-03	2.167311e-01
4.043090848289012e-03	2.669724e-01
4.051461384003298e-03	3.161246e-01
4.059831919717583e-03	3.641876e-01
4.068202455431869e-03	4.111614e-01
4.076572991146154e-03	4.570461e-01
4.084943526860440e-03	5.018417e-01
4.093314062574726e-03	5.455481e-01
4.098196875074725e-03	5.701508e-01
4.103079687574725e-03	5.942072e-01
4.107962500074725e-03	6.176944e-01
4.112845312574725e-03	6.405901e-01
4.117728125074725e-03	6.628723e-01
4.122610937574725e-03	6.845196e-01
4.127493750074725e-03	7.055115e-01
4.132376562574725e-03	7.258278e-01
4.142142187574725e-03	7.643570e-01
4.151907812574724e-03	7.999601e-01
4.161673437574724e-03	8.325011e-01
4.171439062574724e-03	8.618557e-01
4.181204687574724e-03	8.879122e-01
4.190970312574724e-03	9.105709e-01
4.200735937574723e-03	9.297454e-01
4.210501562574723e-03	9.453627e-01
4.220267187574723e-03	9.573631e-01
4.234915625074723e-03	9.684859e-01
4.249564062574722e-03	9.712757e-01
4.264212500074722e-03	9.657087e-01
4.278860937574722e-03	9.518328e-01
4.288626562574721e-03	9.380221e-01
4.298392187574721e-03	9.206226e-01
4.308157812574721e-03	8.997009e-01
4.317923437574721e-03	8.753368e-01
4.327689062574721e-03	8.476232e-01
4.337454687574720e-03	8.166659e-01
4.347220312574720e-03	7.825832e-01
4.356985937574720e-03	7.455051e-01
4.366751562574720e-03	7.055733e-01
4.371634375074720e-03	6.845844e-01
4.376517187574720e-03	6.629401e-01
4.381400000074719e-03	6.406611e-01
4.386282812574719e-03	6.177686e-01
4.391165625074719e-03	5.942845e-01
4.396048437574719e-03	5.702313e-01
4.400931250074719e-03	5.456320e-01
4.410696875074719e-03	4.948893e-01
4.420462500074719e-03	4.422505e-01
4.435110937574718e-03	3.601795e-01
4.442086384003290e-03	3.197590e-01
4.449061830431861e-03	2.789147e-01
4.456037276860433e-03	2.376467e-01
4.463012723289003e-03	1.959550e-01
4.469988169717574e-03	1.538395e-01
4.476963616146146e-03	1.113004e-01
4.483939062574717e-03	6.833747e-02
4.498587500074717e-03	-2.179129e-02
4.502772767931860e-03	-4.758757e-02
4.506958035789002e-03	-7.330559e-02
4.511143303646145e-03	-9.894534e-02
4.515328571503288e-03	-1.245068e-01
4.519513839360431e-03	-1.499901e-01
4.523699107217573e-03	-1.753950e-01
4.527884375074716e-03	-2.007217e-01
4.537650000074716e-03	-2.596601e-01
4.547415625074716e-03	-3.170769e-01
4.557181250074716e-03	-3.729720e-01
4.566946875074715e-03	-4.273456e-01
4.576712500074715e-03	-4.801975e-01
4.586478125074715e-03	-5.315278e-01
4.596243750074715e-03	-5.813365e-01
4.611589732217571e-03	-6.554640e-01
4.626935714360429e-03	-7.221973e-01
4.642281696503285e-03	-7.815365e-01
4.657627678646142e-03	-8.334815e-01
4.672973660788999e-03	-8.780324e-01
4.688319642931856e-03	-9.151891e-01
4.703665625074713e-03	-9.449517e-01
4.718314062574712e-03	-9.644365e-01
4.732962500074712e-03	-9.760345e-01
4.747610937574712e-03	-9.796842e-01
4.762259375074711e-03	-9.753698e-01
4.776907812574711e-03	-9.631176e-01
4.791556250074711e-03	-9.429981e-01
4.806204687574710e-03	-9.151311e-01
4.820853125074710e-03	-8.796935e-01
4.835501562574710e-03	-8.369256e-01
4.850150000074709e-03	-7.871352e-01
4.858520535788995e-03	-7.554297e-01
4.866891071503281e-03	-7.218705e-01
4.875261607217566e-03	-6.864575e-01
4.883632142931852e-03	-6.491907e-01
4.892002678646137e-03	-6.100701e-01
4.900373214360423e-03	-5.690958e-01
4.908743750074708e-03	-5.262676e-01
4.913626562574708e-03	-5.007458e-01
4.922694642931851e-03	-4.516726e-01
4.931762723288993e-03	-4.015327e-01
4.940830803646136e-03	-3.503263e-01
4.949898884003279e-03	-2.980531e-01
4.958966964360422e-03	-2.447134e-01
4.968035044717564e-03	-1.903070e-01
4.977103125074707e-03	-1.348340e-01
4.996634375074706e-03	-1.501445e-02
5.000000000000000e-03	5.710043e-03
